customer_id,age,income,tenure_months,recency_days,num_purchases_last_year,avg_order_value,web_visits_last_month,email_open_rate,email_click_rate,prev_campaigns_contacted,prev_campaign_response,discount_offered_pct,has_loyalty_card,contact_channel,channel_preference,region,device,customer_segment,responded
CUST-90225,45,60000.0,4,38,3,113.37,4,0.566,0.202,4,0,10,0,SMS,Email,North,Mobile,Regular,0
CUST-90226,27,64500.0,43,14,8,93.67,10,0.309,0.072,1,0,20,0,SMS,SMS,East,Mobile,Regular,0
CUST-90227,31,14200.0,8,7,4,144.21,1,0.11,0.066,5,0,15,1,SMS,Email,North,Mobile,New,1
CUST-90228,27,86000.0,17,4,6,111.12,9,0.377,0.008,2,0,25,1,SMS,Email,North,Tablet,Dormant,1
CUST-90229,28,63800.0,25,24,6,131.37,1,0.937,0.134,6,0,10,0,Push,Email,South,Desktop,Regular,0
CUST-90230,43,43100.0,19,24,6,,7,0.714,0.104,3,0,10,1,Email,Push,South,Mobile,Regular,1
CUST-90231,30,30500.0,2,4,5,67.38,4,0.577,0.251,4,0,15,0,Email,SMS,South,Mobile,Regular,1
CUST-90232,45,16400.0,37,5,3,,10,0.119,0.056,4,0,20,0,SMS,SMS,East,Mobile,Regular,0
CUST-90233,44,23400.0,43,98,3,74.01,7,0.111,0.027,1,0,10,0,Email,Push,West,Desktop,New,0
CUST-90234,66,63400.0,28,23,13,54.82,8,0.26,0.147,4,0,10,1,Email,Email,North,Desktop,New,1
CUST-90235,22,44800.0,19,83,1,67.63,9,0.461,0.132,5,0,10,1,SMS,SMS,East,Desktop,New,0
CUST-90236,52,28200.0,24,71,3,112.66,7,0.492,0.049,3,0,15,1,Email,Email,East,Mobile,Regular,1
CUST-90237,39,40900.0,93,1,4,34.06,8,0.611,0.057,4,0,20,0,Email,Email,North,Desktop,New,0
CUST-90238,40,84800.0,13,46,3,206.66,3,0.34,0.064,2,0,10,0,Push,Email,West,Mobile,Regular,0
CUST-90239,21,45100.0,12,46,3,23.35,3,0.486,0.073,2,0,25,1,SMS,Push,South,Mobile,VIP,0
CUST-90240,34,39700.0,45,66,5,148.57,5,0.214,0.037,2,0,5,1,Email,Push,North,Mobile,New,0
CUST-90241,50,80400.0,77,24,3,41.69,11,0.652,0.323,4,0,20,1,Email,Email,North,Desktop,New,1
CUST-90242,39,61700.0,52,28,6,65.16,7,0.5,0.065,1,0,20,1,Phone,Push,North,Mobile,VIP,1
CUST-90243,41,52900.0,26,23,6,198.54,11,0.446,0.077,3,0,10,0,Push,Email,North,Mobile,New,1
CUST-90244,36,39200.0,77,34,3,42.79,6,0.738,0.057,5,0,10,0,Email,Push,North,Desktop,Regular,0
CUST-90245,55,19400.0,17,148,4,19.96,12,0.818,0.345,3,0,15,0,SMS,SMS,South,Mobile,Regular,1
CUST-90246,40,27400.0,39,68,6,23.44,3,0.104,0.036,1,0,25,1,SMS,Push,East,Mobile,Regular,0
CUST-90247,18,41900.0,5,324,2,64.26,7,0.133,0.019,2,0,5,0,Email,Push,South,Tablet,New,0
CUST-90248,31,47400.0,46,87,3,161.8,2,0.712,0.223,4,1,30,1,Email,Email,North,Mobile,VIP,1
CUST-90249,18,59500.0,25,121,4,124.08,4,0.342,0.03,5,0,10,0,Email,Email,West,Mobile,New,0
CUST-90250,18,63600.0,60,1,11,86.89,8,0.167,0.034,5,0,5,0,Push,Push,West,Tablet,New,0
CUST-90251,33,56700.0,1,58,5,33.47,7,0.399,0.205,7,1,5,1,Email,Email,East,Tablet,VIP,1
CUST-90252,57,56600.0,34,222,3,143.61,2,0.246,0.096,2,0,15,1,Push,Email,East,Desktop,New,0
CUST-90253,41,30800.0,25,8,8,79.01,7,0.049,0.025,7,0,15,1,Email,SMS,East,Tablet,New,0
CUST-90254,25,12000.0,22,52,4,61.48,5,0.776,0.051,3,0,5,0,Push,Email,East,Desktop,New,0
CUST-90255,28,41100.0,31,161,3,65.45,7,0.238,0.071,2,0,5,1,Email,Email,West,Mobile,Regular,0
CUST-90256,55,32000.0,21,97,1,143.24,4,0.226,0.125,2,1,10,1,Push,Email,North,Mobile,Regular,0
CUST-90257,42,38300.0,44,1,6,56.93,5,0.369,0.041,2,0,5,1,Email,Email,North,Mobile,VIP,0
CUST-90258,41,46200.0,9,6,7,42.96,4,0.514,0.289,3,0,20,0,Push,Email,South,Mobile,Regular,0
CUST-90259,39,25900.0,36,43,5,158.14,7,0.701,0.091,2,0,25,0,SMS,Email,North,Desktop,Regular,1
CUST-90260,40,28700.0,55,1,5,257.22,4,0.586,0.314,2,0,30,0,SMS,Email,South,Mobile,Regular,0
CUST-90261,50,49900.0,11,219,4,29.49,5,0.123,0.029,1,0,10,0,Push,Push,West,Desktop,New,0
CUST-90262,47,54400.0,85,88,7,96.32,4,0.452,0.047,3,0,15,0,Email,Email,North,Mobile,Dormant,0
CUST-90263,43,38200.0,25,10,2,64.55,5,0.702,0.154,6,0,10,1,Push,SMS,East,Mobile,New,0
CUST-90264,26,62500.0,15,23,3,269.78,8,0.524,0.096,8,0,15,1,Push,Push,North,Mobile,Dormant,0
CUST-90265,47,47400.0,38,40,4,86.23,3,0.643,0.072,3,0,20,0,Email,SMS,South,Mobile,New,0
CUST-90266,31,30600.0,37,125,7,84.24,6,0.544,0.152,5,0,15,1,Push,Email,East,Mobile,Regular,0
CUST-90267,54,52900.0,33,40,3,40.65,7,0.952,0.364,4,0,5,1,SMS,Email,North,Mobile,VIP,1
CUST-90268,23,91500.0,5,32,5,83.14,7,0.424,0.042,1,1,15,0,Email,Email,West,Mobile,Regular,0
CUST-90269,38,37800.0,46,125,9,76.91,2,0.642,0.083,8,0,25,1,Phone,Email,South,Desktop,Regular,0
CUST-90270,40,76500.0,45,54,4,20.35,0,0.476,0.295,4,0,10,0,Push,Email,West,Mobile,New,0
CUST-90271,23,80900.0,14,101,2,99.37,6,0.267,0.046,1,0,20,1,Email,Email,West,Desktop,New,0
CUST-90272,62,83500.0,76,62,7,50.49,6,0.588,0.215,1,1,15,1,Email,Push,North,Mobile,Dormant,0
CUST-90273,59,34700.0,24,233,4,,7,0.742,0.589,4,0,15,1,SMS,Email,South,Mobile,VIP,0
CUST-90274,34,94300.0,34,11,4,67.96,10,0.571,0.139,3,1,25,1,Email,SMS,North,Desktop,Regular,1
CUST-90275,50,54400.0,7,141,6,64.96,5,0.528,0.031,1,0,10,0,Email,Email,North,Desktop,New,0
CUST-90276,45,46700.0,37,90,2,47.64,10,0.483,0.007,5,0,20,0,Phone,SMS,West,Mobile,VIP,0
CUST-90277,18,47200.0,10,227,4,106.25,6,0.458,0.061,3,0,5,1,Email,Push,South,Mobile,New,1
CUST-90278,43,64600.0,7,35,3,100.14,3,0.523,0.031,1,1,15,1,Push,SMS,South,Desktop,Dormant,0
CUST-90279,39,53100.0,29,476,5,120.96,5,0.467,0.203,5,0,15,1,Email,Push,East,Mobile,Regular,1
CUST-90280,41,,61,9,1,65.16,8,0.684,0.086,6,0,15,0,Push,Push,North,Mobile,Dormant,0
CUST-90281,26,79000.0,16,28,2,91.26,7,0.488,0.125,1,0,15,0,Email,Email,North,Mobile,Regular,0
CUST-90282,36,36800.0,11,56,2,46.27,7,0.286,0.016,3,0,15,1,SMS,SMS,East,Mobile,Dormant,0
CUST-90283,38,30100.0,56,94,5,43.69,8,0.678,0.453,1,0,10,1,Email,SMS,North,Mobile,New,1
CUST-90284,55,68700.0,50,3,2,82.03,4,0.554,0.078,5,0,15,0,Email,Email,North,Mobile,Regular,0
CUST-90285,44,66800.0,26,269,4,75.68,6,0.494,0.148,3,1,10,1,SMS,SMS,North,Mobile,Regular,0
CUST-90286,40,75000.0,33,79,2,80.36,8,0.757,0.195,3,0,15,1,SMS,SMS,West,Mobile,New,0
CUST-90287,60,,12,29,8,196.46,4,0.407,0.103,3,0,5,1,SMS,SMS,South,Tablet,Dormant,0
CUST-90288,33,74700.0,9,64,2,121.58,5,0.455,0.175,2,0,15,1,SMS,Push,West,Desktop,New,0
CUST-90289,35,62100.0,8,17,5,8.0,5,0.147,0.043,2,0,5,1,Push,SMS,North,Tablet,New,0
CUST-90290,18,89000.0,21,60,4,34.29,3,0.266,0.052,2,0,15,0,Email,Email,South,Mobile,New,0
CUST-90291,60,25800.0,44,26,4,101.38,11,0.117,0.031,4,0,20,0,SMS,SMS,East,Mobile,VIP,0
CUST-90292,53,56600.0,21,11,5,104.26,6,0.047,0.007,3,0,5,0,SMS,Email,North,Mobile,Dormant,0
CUST-90293,52,46200.0,27,65,3,69.12,7,0.213,0.11,3,0,10,0,SMS,Email,West,Mobile,New,0
CUST-90294,49,18600.0,42,143,4,111.73,7,0.653,0.196,3,0,10,0,Email,Email,East,Desktop,New,0
CUST-90295,41,37000.0,3,28,3,134.45,12,0.761,0.338,1,1,5,0,Push,Push,West,Desktop,New,1
CUST-90296,43,75700.0,49,53,2,62.32,3,0.159,0.056,2,0,10,1,Phone,Email,North,Mobile,Regular,0
CUST-90297,37,,33,126,10,108.7,4,0.138,0.066,4,0,30,0,Email,SMS,West,Tablet,Regular,0
CUST-90298,37,36800.0,11,215,4,9.93,3,0.534,0.102,0,0,15,1,Email,SMS,South,Desktop,Dormant,0
CUST-90299,41,70200.0,22,98,2,46.61,1,0.558,0.111,1,0,10,1,Push,Email,North,Mobile,Regular,0
CUST-90300,60,72800.0,7,114,2,58.93,9,0.749,0.221,2,0,15,1,SMS,Phone,East,Mobile,New,0
CUST-90301,47,72700.0,39,119,2,90.02,11,0.378,0.225,3,0,15,1,Email,Phone,West,Mobile,New,0
CUST-90302,39,35400.0,27,45,6,158.92,10,0.196,0.12,2,0,10,1,Push,Email,North,Mobile,Regular,0
CUST-90303,32,50800.0,22,9,5,125.58,4,0.484,0.157,4,0,15,1,Push,SMS,West,Mobile,Regular,0
CUST-90304,32,,9,170,4,96.87,7,0.172,0.073,6,0,10,0,Phone,Phone,West,Mobile,Dormant,0
CUST-90305,61,38200.0,35,132,6,116.39,5,0.256,0.11,6,1,15,0,Email,Email,South,Mobile,Dormant,0
CUST-90306,47,36300.0,37,82,6,109.62,4,0.432,0.072,1,0,15,1,Push,SMS,East,Desktop,Dormant,0
CUST-90307,41,69400.0,40,88,5,114.86,8,0.289,0.062,6,0,25,0,Email,Email,West,Mobile,New,0
CUST-90308,35,84800.0,7,10,6,147.42,5,0.63,0.244,3,0,10,0,SMS,SMS,East,Desktop,Regular,1
CUST-90309,26,27800.0,20,9,9,154.6,6,0.1,0.016,4,0,10,0,SMS,SMS,South,Mobile,Regular,0
CUST-90310,39,12000.0,18,17,8,83.13,8,0.224,0.193,2,0,5,0,Push,Push,South,Desktop,Regular,0
CUST-90311,51,21500.0,46,13,9,75.88,5,0.678,0.363,1,0,15,0,Email,Email,West,Tablet,Regular,1
CUST-90312,35,30700.0,44,15,3,73.19,6,0.646,0.198,3,1,20,1,SMS,Email,South,Mobile,Dormant,1
CUST-90313,37,49100.0,36,112,8,150.92,6,0.43,0.161,1,1,10,1,SMS,Email,West,Mobile,Regular,0
CUST-90314,37,64900.0,47,128,3,122.97,6,0.28,0.084,3,0,5,1,SMS,SMS,East,Mobile,VIP,0
CUST-90315,41,48900.0,27,136,4,99.49,4,0.471,0.051,3,0,10,0,Email,Email,West,Mobile,VIP,0
CUST-90316,19,37300.0,104,199,5,65.72,7,0.327,0.141,3,0,20,0,Email,SMS,North,Mobile,Dormant,0
CUST-90317,37,55200.0,22,76,5,44.59,4,0.298,0.115,2,0,15,1,SMS,Push,East,Desktop,New,1
CUST-90318,29,31800.0,26,80,6,58.14,6,0.495,0.234,0,0,10,1,Email,SMS,North,Desktop,VIP,1
CUST-90319,51,51000.0,10,3,4,41.31,1,0.268,0.06,5,0,20,1,Email,Email,East,Tablet,New,0
CUST-90320,30,38500.0,32,9,8,158.83,9,0.196,0.082,4,0,15,1,SMS,Email,North,Mobile,Regular,0
CUST-90321,48,108300.0,31,471,6,201.56,4,0.646,0.288,4,0,25,1,Push,Push,North,Mobile,New,0
CUST-90322,60,69200.0,55,27,3,139.97,2,0.233,0.046,2,0,5,1,Email,Email,West,Mobile,Regular,0
CUST-90323,36,34500.0,34,177,5,57.18,4,0.206,0.037,8,0,5,0,Push,Email,West,Desktop,Dormant,0
CUST-90324,32,31100.0,9,168,4,116.6,12,0.331,0.021,4,0,20,1,Email,Email,South,Mobile,Regular,0
CUST-90325,42,42800.0,27,74,10,134.17,3,0.22,0.028,5,0,10,0,SMS,SMS,West,Mobile,Regular,0
CUST-90326,40,17500.0,28,5,6,57.22,7,0.616,0.087,2,0,5,0,Email,Push,South,Mobile,Regular,0
CUST-90327,27,36700.0,40,91,5,20.35,3,0.399,0.022,2,0,10,1,SMS,Phone,East,Mobile,Regular,0
CUST-90328,46,36500.0,28,106,7,142.66,4,0.567,0.091,4,0,20,0,SMS,Email,North,Mobile,New,0
CUST-90329,66,70600.0,18,18,2,201.84,7,0.416,0.048,2,0,10,1,Push,Push,North,Tablet,New,0
CUST-90330,37,43000.0,29,60,2,37.72,12,0.126,0.058,2,0,5,1,SMS,Email,South,Desktop,Regular,0
CUST-90331,37,35400.0,29,37,7,69.02,5,0.379,0.144,6,0,5,1,Email,Email,East,Desktop,Regular,0
CUST-90332,26,23900.0,11,97,4,50.38,9,0.303,0.059,7,0,15,0,Push,Email,West,Mobile,Regular,0
CUST-90333,44,27300.0,14,251,2,82.29,5,0.452,0.142,4,0,5,0,Phone,Email,East,Desktop,Regular,0
CUST-90334,24,50600.0,28,86,4,130.54,8,0.32,0.097,3,0,20,0,Email,Phone,North,Mobile,New,0
CUST-90335,26,47500.0,51,16,2,69.25,8,0.362,0.036,5,0,15,0,Email,Email,North,Mobile,Regular,0
CUST-90336,57,75800.0,30,19,4,149.55,9,0.299,0.056,5,0,25,1,SMS,Push,West,Mobile,Regular,0
CUST-90337,28,38800.0,26,30,6,35.63,7,0.683,0.111,0,0,10,0,SMS,Email,South,Mobile,New,0
CUST-90338,54,74200.0,36,182,7,59.42,2,0.277,0.034,7,0,30,0,Email,Email,South,Mobile,Regular,1
CUST-90339,60,57400.0,27,9,5,24.9,8,0.53,0.168,3,1,15,1,Email,SMS,North,Mobile,New,1
CUST-90340,43,51900.0,7,192,0,132.38,9,0.526,0.156,2,0,20,1,Email,Email,East,Desktop,Regular,0
CUST-90341,47,12000.0,18,212,5,26.86,5,0.308,0.105,2,0,15,0,Email,Push,East,Mobile,VIP,0
CUST-90342,65,24900.0,56,75,6,79.21,8,0.51,0.255,7,0,5,0,SMS,Push,West,Desktop,New,0
CUST-90343,37,67600.0,29,93,7,102.2,5,0.502,0.093,1,0,5,1,Push,Email,West,Mobile,Regular,0
CUST-90344,32,81400.0,11,31,3,28.21,8,0.633,0.066,2,0,20,1,Email,SMS,East,Desktop,Regular,0
CUST-90345,22,56300.0,29,135,3,99.04,6,0.664,0.062,3,0,5,0,Push,SMS,South,Mobile,Regular,0
CUST-90346,41,68000.0,24,7,5,116.63,3,0.368,0.082,3,0,20,1,Phone,SMS,West,Mobile,Regular,0
CUST-90347,59,43400.0,93,144,1,107.94,10,0.58,0.038,3,0,20,1,Email,Email,East,Desktop,Regular,0
CUST-90348,52,44200.0,13,21,2,71.91,4,0.599,0.391,5,0,10,0,SMS,Email,East,Mobile,Regular,1
CUST-90349,28,38100.0,40,57,5,47.0,8,0.336,0.105,1,0,10,1,Push,SMS,South,Tablet,Regular,0
CUST-90350,29,72500.0,56,424,9,47.86,3,0.44,0.033,3,0,15,0,Phone,Push,North,Desktop,New,0
CUST-90351,33,59200.0,40,10,9,134.42,4,0.505,0.19,2,0,20,0,Email,Email,South,Mobile,Dormant,0
CUST-90352,44,47100.0,11,17,3,65.82,7,0.479,0.246,2,1,5,0,Push,Push,East,Mobile,New,1
CUST-90353,37,45100.0,29,149,1,33.01,6,0.845,0.131,2,0,5,0,Email,Phone,West,Mobile,Regular,0
CUST-90354,43,63700.0,14,173,2,,6,0.385,0.126,1,0,25,1,SMS,SMS,South,Mobile,New,0
CUST-90355,44,58800.0,20,13,1,64.4,7,0.335,0.15,3,0,10,0,Email,Push,South,Desktop,Regular,0
CUST-90356,36,34500.0,41,41,4,227.25,8,0.477,0.029,7,0,10,0,Email,Push,West,Mobile,New,0
CUST-90357,39,88000.0,6,87,3,76.05,3,0.771,0.124,3,0,15,1,Push,Email,South,Mobile,New,0
CUST-90358,43,57400.0,49,8,6,83.59,4,0.364,0.011,1,0,30,1,Push,Email,North,Mobile,Regular,0
CUST-90359,39,52200.0,71,77,5,10.93,4,0.529,0.076,4,0,25,0,SMS,SMS,South,Mobile,Regular,1
CUST-90360,47,83000.0,44,31,5,47.91,8,0.51,0.047,4,0,30,1,Email,SMS,South,Desktop,Regular,0
CUST-90361,64,73500.0,21,14,10,23.25,6,0.446,0.227,1,0,5,0,Email,SMS,North,Desktop,Dormant,0
CUST-90362,48,50200.0,75,64,5,30.22,6,0.29,0.008,1,1,5,1,Push,Push,North,Mobile,Regular,0
CUST-90363,41,63300.0,34,30,9,123.64,10,0.579,0.069,3,0,10,1,Email,Email,North,Mobile,Regular,0
CUST-90364,18,29500.0,6,145,5,27.41,6,0.315,0.102,5,1,30,0,Email,Push,North,Mobile,Dormant,0
CUST-90365,45,38500.0,13,57,6,46.32,9,0.556,0.1,5,0,10,1,SMS,Email,East,Mobile,Regular,0
CUST-90366,18,12000.0,33,23,4,44.36,1,0.414,0.09,2,0,10,0,Push,Email,North,Tablet,Dormant,0
CUST-90367,22,77600.0,29,35,3,62.0,6,0.587,0.236,1,0,5,1,SMS,Email,North,Desktop,Regular,0
CUST-90368,51,12100.0,38,79,5,73.24,8,0.65,0.1,0,0,15,0,Email,SMS,West,Desktop,Dormant,0
CUST-90369,49,66300.0,37,140,6,208.8,7,0.697,0.193,2,0,5,0,SMS,Email,West,Mobile,New,0
CUST-90370,38,34600.0,15,137,6,70.85,3,0.463,0.171,4,0,20,0,Email,SMS,South,Mobile,New,0
CUST-90371,18,31400.0,19,41,8,127.37,4,0.537,0.222,5,1,5,1,Phone,Push,East,Mobile,Regular,1
CUST-90372,35,47900.0,33,13,3,79.67,7,0.486,0.058,5,0,10,0,Email,Email,West,Desktop,Dormant,0
CUST-90373,31,57600.0,82,31,2,103.86,5,0.25,0.022,2,0,15,1,Email,SMS,North,Mobile,VIP,0
CUST-90374,48,64900.0,51,22,3,56.44,9,0.552,0.142,0,0,10,1,Email,Push,North,Mobile,New,0
CUST-90375,69,89200.0,61,102,5,18.73,7,0.517,0.14,1,0,25,1,Push,SMS,South,Mobile,Regular,0
CUST-90376,43,59500.0,42,16,7,98.55,1,0.371,0.136,6,0,30,1,Email,Phone,West,Mobile,Regular,0
CUST-90377,30,70500.0,24,74,1,24.76,8,0.844,0.237,3,0,15,1,SMS,Push,East,Tablet,Regular,1
CUST-90378,25,39400.0,18,20,11,15.97,8,0.657,0.139,1,1,25,1,SMS,SMS,South,Mobile,Regular,1
CUST-90379,39,67000.0,9,37,8,215.02,8,0.357,0.073,3,0,20,0,Push,Email,South,Mobile,New,0
CUST-90380,38,55200.0,26,23,4,186.46,8,0.714,0.48,2,0,25,1,Email,Push,North,Desktop,Regular,1
CUST-90381,25,42300.0,33,9,8,45.12,3,0.384,0.039,2,0,20,1,Email,Push,South,Mobile,VIP,0
CUST-90382,42,50000.0,16,93,5,93.08,3,0.242,0.092,3,0,10,0,Email,Email,East,Mobile,Regular,0
CUST-90383,25,50700.0,6,32,2,161.04,5,0.834,0.118,3,0,20,0,Push,SMS,West,Mobile,Regular,0
CUST-90384,54,56000.0,4,114,9,91.12,6,0.713,0.279,1,0,30,1,Email,Email,North,Mobile,Regular,0
CUST-90385,54,60400.0,4,45,3,133.68,9,0.536,0.113,5,0,15,0,Email,Email,West,Mobile,New,1
CUST-90386,54,41300.0,66,9,3,129.54,8,0.203,0.07,3,0,15,1,Email,SMS,North,Tablet,Regular,0
CUST-90387,34,36400.0,71,70,2,26.31,5,0.221,0.027,5,0,5,0,Phone,Email,West,Mobile,Regular,0
CUST-90388,47,67700.0,49,16,8,66.44,5,0.478,0.088,3,0,5,1,Phone,Email,West,Tablet,Regular,0
CUST-90389,38,16400.0,40,66,4,127.02,3,0.567,0.081,0,0,15,0,Push,SMS,East,Mobile,Dormant,0
CUST-90390,35,39000.0,37,111,1,93.37,6,0.441,0.061,2,0,15,0,Email,SMS,North,Desktop,Regular,0
CUST-90391,36,84600.0,8,44,6,177.72,8,0.369,0.053,4,0,10,0,Email,Phone,South,Mobile,VIP,1
CUST-90392,23,12000.0,100,20,3,44.52,2,0.672,0.142,4,0,15,0,Push,Email,South,Mobile,VIP,0
CUST-90393,21,37400.0,26,11,2,111.51,7,0.429,0.029,1,0,20,0,SMS,Email,East,Mobile,Dormant,0
CUST-90394,50,66400.0,29,31,3,82.25,5,0.324,0.027,4,0,10,0,Push,Email,West,Desktop,Regular,0
CUST-90395,38,17300.0,19,76,2,31.09,6,0.157,0.042,3,0,25,0,SMS,Phone,North,Mobile,Regular,0
CUST-90396,43,106600.0,7,164,2,315.25,6,0.364,0.097,0,0,10,1,Phone,Phone,South,Desktop,Regular,0
CUST-90397,53,12000.0,32,166,5,54.96,4,0.661,0.126,5,0,10,0,Email,Push,South,Mobile,Regular,0
CUST-90398,18,82200.0,52,67,5,114.23,6,0.303,0.071,2,0,5,1,Email,Email,North,Mobile,Regular,0
CUST-90399,30,84700.0,37,21,6,15.66,7,0.381,0.075,0,0,15,1,Email,SMS,North,Tablet,Dormant,0
CUST-90400,42,71200.0,8,54,2,49.95,8,0.319,0.062,3,0,5,0,Email,Email,East,Desktop,VIP,0
CUST-90401,45,47300.0,72,43,3,50.02,8,0.595,0.157,3,0,20,0,SMS,Push,North,Desktop,Regular,1
CUST-90402,35,59500.0,55,81,7,35.04,4,0.087,0.004,1,1,10,1,SMS,Email,West,Mobile,Dormant,0
CUST-90403,53,33200.0,8,113,5,229.53,5,0.372,0.19,3,0,20,1,Push,Push,North,Tablet,VIP,1
CUST-90404,43,69000.0,20,55,5,96.88,6,0.354,0.066,2,0,20,0,SMS,SMS,South,Mobile,VIP,0
CUST-90405,24,28500.0,86,8,3,32.04,8,0.172,0.009,6,0,10,0,Email,Email,East,Desktop,New,0
CUST-90406,28,46200.0,20,20,6,75.02,6,0.359,0.131,3,0,5,0,Phone,Email,South,Mobile,Dormant,0
CUST-90407,50,72900.0,20,15,6,90.17,8,0.334,0.083,6,0,25,1,Email,Email,North,Mobile,Regular,0
CUST-90408,46,28600.0,28,13,4,9.21,3,0.542,0.343,2,0,5,1,Email,Push,East,Mobile,Regular,1
CUST-90409,18,44400.0,35,233,5,189.32,4,0.147,0.038,4,0,10,1,Push,Push,East,Desktop,New,0
CUST-90410,58,55400.0,24,61,4,30.98,8,0.39,0.134,1,0,10,1,Email,Push,East,Tablet,Regular,0
CUST-90411,48,23800.0,49,189,10,86.23,9,0.029,0.013,1,0,20,0,Push,Email,North,Mobile,New,0
CUST-90412,57,76500.0,22,21,3,18.78,7,0.395,0.12,5,0,15,1,Email,Phone,West,Mobile,New,1
CUST-90413,35,59200.0,17,15,3,75.31,11,0.212,0.063,5,1,20,1,SMS,Email,North,Mobile,New,0
CUST-90414,36,20200.0,5,71,3,38.9,8,0.109,0.053,0,0,5,1,Push,SMS,West,Mobile,Regular,0
CUST-90415,25,51000.0,32,2,8,76.76,6,0.428,0.141,4,0,5,0,SMS,Email,North,Mobile,Regular,0
CUST-90416,73,35700.0,92,6,6,205.68,5,0.277,0.201,1,1,25,0,Email,Email,South,Desktop,Dormant,0
CUST-90417,38,38200.0,39,5,4,110.59,4,0.392,0.164,3,0,5,1,Email,Email,North,Tablet,New,0
CUST-90418,61,53600.0,57,9,4,176.75,1,0.021,0.01,5,0,25,1,Email,Email,South,Mobile,Regular,0
CUST-90419,32,37100.0,33,135,5,157.38,11,0.253,0.171,0,0,5,0,Email,Phone,East,Mobile,Regular,0
CUST-90420,42,72300.0,33,145,4,80.99,5,0.444,0.177,4,1,10,0,Email,Push,North,Desktop,New,0
CUST-90421,18,37200.0,3,52,8,103.94,3,0.324,0.074,4,0,15,0,SMS,Push,North,Desktop,New,0
CUST-90422,35,72600.0,17,1,3,157.8,5,0.219,0.095,1,0,10,0,Email,SMS,South,Desktop,Dormant,0
CUST-90423,53,51100.0,21,26,6,80.23,5,0.814,0.259,6,0,15,0,Email,Push,North,Mobile,New,0
CUST-90424,24,70000.0,44,34,5,79.71,5,0.134,0.077,2,0,10,1,Email,SMS,West,Mobile,Regular,0
CUST-90425,54,40600.0,23,88,4,122.24,9,0.628,0.008,1,0,10,1,SMS,SMS,West,Mobile,VIP,0
CUST-90426,44,41400.0,6,105,3,38.89,4,0.884,0.053,1,0,5,1,Push,Push,North,Desktop,Regular,0
CUST-90427,26,27800.0,5,31,5,56.96,6,0.28,0.022,4,0,20,1,Email,SMS,East,Mobile,Regular,0
CUST-90428,33,64100.0,21,65,4,64.87,9,0.102,0.006,4,0,15,1,Email,Push,South,Tablet,Regular,0
CUST-90429,34,71700.0,28,71,6,65.94,2,0.607,0.125,4,0,15,1,SMS,Push,West,Desktop,Dormant,0
CUST-90430,39,96500.0,94,27,1,90.68,6,0.851,0.456,4,0,25,1,Email,Push,East,Mobile,Dormant,0
CUST-90431,33,79100.0,9,6,2,54.77,5,0.122,0.057,1,1,15,0,Email,Push,West,Desktop,Regular,0
CUST-90432,29,57200.0,16,63,5,8.0,3,0.641,0.073,4,0,25,1,Push,SMS,West,Mobile,Regular,0
CUST-90433,36,47600.0,17,40,6,91.41,7,0.146,0.031,4,1,15,1,SMS,Email,West,Mobile,Regular,0
CUST-90434,27,60200.0,73,103,6,102.49,9,0.361,0.046,3,0,20,0,SMS,Email,West,Desktop,Regular,0
CUST-90435,23,51400.0,21,13,5,55.32,7,0.272,0.136,1,0,10,0,Email,Push,South,Mobile,Regular,0
CUST-90436,39,82700.0,23,26,7,65.95,5,0.051,0.019,2,0,10,1,Email,Email,North,Mobile,VIP,1
CUST-90437,51,71800.0,37,288,1,133.78,3,0.049,0.011,2,0,20,1,Push,Email,South,Mobile,Regular,0
CUST-90438,20,,53,1,6,201.94,7,0.506,0.2,2,0,20,1,Email,SMS,South,Desktop,Regular,0
CUST-90439,40,,27,37,4,57.66,4,0.552,0.38,4,0,20,1,Email,SMS,North,Mobile,Regular,0
CUST-90440,32,80700.0,40,136,6,39.91,8,0.132,0.006,3,1,5,1,SMS,Email,North,Mobile,New,0
CUST-90441,27,58500.0,5,9,5,210.0,7,0.292,0.078,4,0,15,0,Push,Email,North,Mobile,VIP,0
CUST-90442,51,,53,1,6,68.31,6,0.135,0.023,0,0,10,0,Push,SMS,North,Desktop,VIP,0
CUST-90443,33,76900.0,43,12,4,126.58,11,0.196,0.096,4,0,10,0,Email,Email,East,Mobile,Dormant,0
CUST-90444,59,43900.0,112,17,5,61.38,4,0.466,0.124,3,0,20,0,SMS,SMS,West,Mobile,New,0
CUST-90445,30,46100.0,25,170,4,74.69,13,0.382,0.193,3,1,15,1,Email,Email,South,Mobile,VIP,1
CUST-90446,45,42300.0,62,31,2,116.47,9,0.2,0.095,4,1,5,0,SMS,Email,North,Mobile,VIP,0
CUST-90447,37,12000.0,48,141,7,24.01,4,0.423,0.043,3,0,10,1,Push,Push,South,Mobile,New,0
CUST-90448,30,70100.0,26,25,2,124.13,6,0.215,0.049,1,0,5,0,Push,SMS,West,Desktop,Regular,0
CUST-90449,48,26600.0,4,79,4,124.2,7,0.657,0.364,2,0,15,0,SMS,SMS,South,Mobile,New,0
CUST-90450,38,40100.0,49,135,2,60.82,2,0.407,0.115,5,1,30,1,Email,Email,East,Mobile,New,0
CUST-90451,48,36400.0,27,1,5,69.6,8,0.609,0.036,4,0,20,0,SMS,SMS,North,Desktop,Regular,0
